#,Latency steering,Period steering,Latency velocity,Period velocity
4595,44801280,130627814,-1,-1
4596,-1,-1,1733414971731589376,117755453
4597,30871808,117818125,-1,-1
4598,-1,-1,1733414971719685120,88095513
4599,32404736,91834866,-1,-1
4600,-1,-1,1733414971787727104,118041908
4601,31091712,113875644,-1,-1
4602,-1,-1,1733414971770992640,33265372
4603,27280128,34658381,-1,-1
4604,-1,-1,1733414971810278656,139285825
4605,34310144,138203825,-1,-1
4606,-1,-1,1733414971864166144,103887476
4607,34665472,104102317,-1,-1
4608,-1,-1,1733414971839166720,25000178
4609,22063616,27265790,-1,-1
4610,-1,-1,1733414971891267072,102100412
4611,34162688,99976694,-1,-1
4612,-1,-1,1733414971873616896,32349580
4613,25681408,31701554,-1,-1
4614,-1,-1,1733414971896949248,73332207
4615,40681728,76726534,-1,-1
4616,-1,-1,1733414971936548096,139598662
4617,44561920,136602353,-1,-1
4618,-1,-1,1733414971975378688,88830461
4619,30886656,89043714,-1,-1
4620,-1,-1,1733414971961709824,36330952
4621,41918976,47801634,-1,-1
4622,-1,-1,1733414972035933696,124223595
4623,30795520,112624241,-1,-1
4624,-1,-1,1733414972051787264,115853601
4625,34504192,115883574,-1,-1
4626,-1,-1,1733414972086617088,34829516
4627,32968704,36920592,-1,-1
4628,-1,-1,1733414972120569088,133951719
4629,32838144,132468817,-1,-1
4630,-1,-1,1733414972152430336,181861233
4631,30883584,180554893,-1,-1
4632,-1,-1,1733414972136878336,34447722
4633,28731648,34952669,-1,-1
4634,-1,-1,1733414972183323648,96445264
4635,30932224,95847793,-1,-1
4636,-1,-1,1733414972158753280,25429566
4637,21016832,25955979,-1,-1
4638,-1,-1,1733414972216069376,107316042
4639,34444544,109159321,-1,-1
4640,-1,-1,1733414972193285120,27215292
4641,23827200,28409046,-1,-1
4642,-1,-1,1733414972244053248,100768226
4643,31937024,98843655,-1,-1
4644,-1,-1,1733414972218978048,24924571
4645,22038784,26971680,-1,-1
4646,-1,-1,1733414972274768128,105790081
4647,31751680,102587032,-1,-1
4648,-1,-1,1733414972248945408,24176848
4649,22402560,27035842,-1,-1
4650,-1,-1,1733414972288612608,89667176
4651,20983552,86833999,-1,-1
4652,-1,-1,1733414972327417344,38804687
4653,31831040,39612042,-1,-1
4654,-1,-1,1733414972358319616,130901918
4655,31548672,130561998,-1,-1
4656,-1,-1,1733414972339257856,30938261
4657,27932672,33392536,-1,-1
4658,-1,-1,1733414972386676480,97418397
4659,31023104,94826378,-1,-1
4660,-1,-1,1733414972362531072,25854352
4661,23453952,28800626,-1,-1
4662,-1,-1,1733414972413537536,101006349
4663,31891712,98688072,-1,-1
4664,-1,-1,1733414972387219200,23681457
4665,18543616,23527499,-1,-1
4666,-1,-1,1733414972441317632,104098433
4667,31874048,103205093,-1,-1
4668,-1,-1,1733414972411658240,20340194
4669,18126592,23133508,-1,-1
4670,-1,-1,1733414972467428864,105770912
4671,30854912,102602885,-1,-1
4672,-1,-1,1733414972438419968,20990695
4673,16187648,21207718,-1,-1
4674,-1,-1,1733414972494641408,106221411
4675,34980864,106669384,-1,-1
4676,-1,-1,1733414972464519168,19877360
4677,17979648,22863203,-1,-1
4678,-1,-1,1733414972521464320,106945289
4679,32076032,103847723,-1,-1
4680,-1,-1,1733414972500719104,29254363
4681,23255808,29064177,-1,-1
4682,-1,-1,1733414972559890688,159171460
4683,33490432,160123049,-1,-1
4684,-1,-1,1733414972554514432,94623774
4685,30862336,97020737,-1,-1
4686,-1,-1,1733414972608225024,103710230
4687,32818432,100653277,-1,-1
4688,-1,-1,1733414972578366720,20141509
4689,17898752,22960928,-1,-1
4690,-1,-1,1733414972631240704,102874051
4691,32054272,98892756,-1,-1
4692,-1,-1,1733414972604028672,22787607
4693,21888256,26835577,-1,-1
4694,-1,-1,1733414972658826496,104797876
4695,33843456,101700952,-1,-1
4696,-1,-1,1733414972635650560,26823602
4697,17461504,27177726,-1,-1
4698,-1,-1,1733414972653538048,117887467
4699,30739712,120485924,-1,-1
4700,-1,-1,1733414972705190400,101652333
4701,31413248,99274621,-1,-1
4702,-1,-1,1733414972679244032,24059539
4703,21967360,26564355,-1,-1
4704,-1,-1,1733414972728421376,99170937
4705,32144128,95921168,-1,-1
4706,-1,-1,1733414972700376576,21955058
4707,18659072,23512934,-1,-1
4708,-1,-1,1733414972762659584,112282878
4709,32440320,110044245,-1,-1
4710,-1,-1,1733414972732564224,19904484
4711,19004928,23937174,-1,-1
4712,-1,-1,1733414972786352896,103788699
4713,32990720,101722529,-1,-1
4714,-1,-1,1733414972761459712,25106587
4715,17993216,26923910,-1,-1
4716,-1,-1,1733414972809258752,97799136
4717,31908096,95749775,-1,-1
4718,-1,-1,1733414972785876736,26617568
4719,23880704,28968371,-1,-1
4720,-1,-1,1733414972831062016,95185197
4721,33036032,91908147,-1,-1
4722,-1,-1,1733414972821599488,40537051
4723,35019008,40880360,-1,-1
4724,-1,-1,1733414972890957568,119358060
4725,33956864,118650230,-1,-1
4726,-1,-1,1733414972892194816,51237158
4727,31808000,52798387,-1,-1
4728,-1,-1,1733414972885090304,42895346
4729,35234560,41956731,-1,-1
4730,-1,-1,1733414972911728640,126638201
4731,40444416,126611231,-1,-1
4732,-1,-1,1733414972936488960,124760275
4733,38774016,124726807,-1,-1
4734,-1,-1,1733414972971140864,134651727
4735,44717056,134628440,-1,-1
4736,-1,-1,1733414973030267136,109125858
4737,46622720,123901606,-1,-1
4738,-1,-1,1733414973058483968,128216604
4739,33932544,115716832,-1,-1
4740,-1,-1,1733414973089252352,180768556
4741,35880960,179951758,-1,-1
4742,-1,-1,1733414973059733504,20480826
4743,14020864,18646182,-1,-1
4744,-1,-1,1733414973119879680,160145746
4745,33336576,161068292,-1,-1
4746,-1,-1,1733414973113670400,43790771
4747,38751744,43171864,-1,-1
4748,-1,-1,1733414973136386048,122715330
4749,44773632,124768383,-1,-1
4750,-1,-1,1733414973197824256,111438155
4751,33076480,110081304,-1,-1
4752,-1,-1,1733414973204834048,207009635
4753,30830080,209222779,-1,-1
4754,-1,-1,1733414973225466368,70632277
4755,41777408,73830867,-1,-1
4756,-1,-1,1733414973268288512,92821960
4757,30777344,86780468,-1,-1
4758,-1,-1,1733414973262120704,43831971
4759,38907904,43950690,-1,-1
4760,-1,-1,1733414973285844736,123724007
4761,39770624,123606724,-1,-1
4762,-1,-1,1733414973346656000,110810920
4763,45518336,122741210,-1,-1
4764,-1,-1,1733414973341193472,94537406
4765,34537984,83420710,-1,-1
4766,-1,-1,1733414973330205952,39012285
4767,33896704,38338265,-1,-1
4768,-1,-1,1733414973393259008,113052828
4769,44797184,124672426,-1,-1
4770,-1,-1,1733414973411471616,168212656
4771,32650752,155318472,-1,-1
4772,-1,-1,1733414973392555520,31083457
4773,25158400,35212149,-1,-1
4774,-1,-1,1733414973447201792,104646243
4775,31054592,100939921,-1,-1
4776,-1,-1,1733414973423186944,25984809
4777,22646784,28519529,-1,-1
4778,-1,-1,1733414973473116928,99930295
4779,31478016,98548545,-1,-1
4780,-1,-1,1733414973446431744,23314280
4781,21954816,26459366,-1,-1
4782,-1,-1,1733414973497928448,101496756
4783,31896320,95700453,-1,-1
4784,-1,-1,1733414973471547392,23618567
4785,27103488,32072379,-1,-1
4786,-1,-1,1733414973518670336,97123039
4787,31972096,91736899,-1,-1
4788,-1,-1,1733414973504329216,35658439
4789,29779712,34789941,-1,-1
4790,-1,-1,1733414973550516736,96187512
4791,34536960,96538395,-1,-1
4792,-1,-1,1733414973533950976,33433890
4793,28856576,33196971,-1,-1
4794,-1,-1,1733414973587852288,103901422
4795,33894400,102769630,-1,-1
4796,-1,-1,1733414973555891200,18038564
4797,17012992,21998155,-1,-1
4798,-1,-1,1733414973604794880,98903582
4799,31879936,96737121,-1,-1
4800,-1,-1,1733414973632443136,27648265
4801,21939968,26939588,-1,-1
4802,-1,-1,1733414973623561984,91118540
4803,31091712,91022412,-1,-1
4804,-1,-1,1733414973637242368,63680024
4805,31059712,63734036,-1,-1
4806,-1,-1,1733414973627059968,39817772
4807,40855808,45797707,-1,-1
4808,-1,-1,1733414973690371072,113310711
4809,33175040,109035782,-1,-1
4810,-1,-1,1733414973725547520,135176294
4811,32918784,135398764,-1,-1
4812,-1,-1,1733414973757044992,131497471
4813,44726016,141543493,-1,-1
4814,-1,-1,1733414973778633216,121588103
4815,31734528,110612885,-1,-1
4816,-1,-1,1733414973783439616,154806303
4817,42710272,153815848,-1,-1
4818,-1,-1,1733414973847321600,113881747
4819,45847808,126862774,-1,-1
4820,-1,-1,1733414973877148416,129826443
4821,32865024,117748716,-1,-1
4822,-1,-1,1733414973917022208,139873829
4823,45766144,152493849,-1,-1
4824,-1,-1,1733414973944046592,127023969
4825,44825088,125702944,-1,-1
4826,-1,-1,1733414973970055424,126008730
4827,32794368,115763369,-1,-1
4828,-1,-1,1733414973996846848,126791175
4829,32894208,126768513,-1,-1
4830,-1,-1,1733414974026252544,129405599
4831,44798208,139640927,-1,-1
4832,-1,-1,1733414974067483648,241231267
4833,33794304,229319774,-1,-1
4834,-1,-1,1733414974093367552,125883653
4835,31902464,126699031,-1,-1
4836,-1,-1,1733414974158989824,165622204
4837,44868864,176563755,-1,-1
4838,-1,-1,1733414974183214848,124224684
4839,44769280,123649348,-1,-1
4840,-1,-1,1733414974205345792,122130776
4841,44740352,122761510,-1,-1
4842,-1,-1,1733414974197993984,142648035
4843,20818176,130671066,-1,-1
4844,-1,-1,1733414974235992832,37998605
4845,34055680,40118744,-1,-1
4846,-1,-1,1733414974250611200,114618171
4847,34936320,112595612,-1,-1
4848,-1,-1,1733414974224772352,24161247
4849,17684736,24305172,-1,-1
4850,-1,-1,1733414974247300608,122527912
4851,27622400,125317499,-1,-1
4852,-1,-1,1733414974300467200,103166484
4853,35115776,100937185,-1,-1
4854,-1,-1,1733414974281272064,30804795
4855,23710464,32839516,-1,-1
4856,-1,-1,1733414974330746880,99474590
4857,32887552,96688114,-1,-1
4858,-1,-1,1733414974303736576,22989535
4859,20996608,25984928,-1,-1
4860,-1,-1,1733414974356542976,152806281
4861,17172992,149561482,-1,-1
4862,-1,-1,1733414974382163968,125620779
4863,32906240,128880824,-1,-1
4864,-1,-1,1733414974431184896,99020646
4865,31395840,96205570,-1,-1
4866,-1,-1,1733414974412774912,31589968
4867,28452608,34369780,-1,-1
4868,-1,-1,1733414974476382976,163607755
4869,32920064,160764882,-1,-1
4870,-1,-1,1733414974504106752,77723618
4871,32882688,77706024,-1,-1
4872,-1,-1,1733414974477314816,23208041
4873,18069760,23069358,-1,-1
4874,-1,-1,1733414974495145472,67830466
4875,34852864,67738081,-1,-1
4876,-1,-1,1733414974558472192,113326441
4877,34474240,115075301,-1,-1
4878,-1,-1,1733414974591898112,133425960
4879,45851136,143491073,-1,-1
4880,-1,-1,1733414974614263040,122364910
4881,44874240,122767048,-1,-1
4882,-1,-1,1733414974604088832,139825867
4883,46801152,127655321,-1,-1
4884,-1,-1,1733414974628881664,124792119
4885,42598656,124849149,-1,-1
4886,-1,-1,1733414974688549632,109667758
4887,41564416,120788163,-1,-1
4888,-1,-1,1733414974663927552,75377637
4889,15065344,63990636,-1,-1
4890,-1,-1,1733414974700339200,36411752
4891,30957312,35759691,-1,-1
4892,-1,-1,1733414974738260992,137921520
4893,45078016,149716994,-1,-1
4894,-1,-1,1733414974765824000,177562833
4895,34503936,166834191,-1,-1
4896,-1,-1,1733414974739915776,24091666
4897,14427392,23904500,-1,-1
4898,-1,-1,1733414974821631232,181715423
4899,41714176,192518161,-1,-1
4900,-1,-1,1733414974808016384,136384741
4901,34100224,125916672,-1,-1
4902,-1,-1,1733414974877862912,119846568
4903,30888192,119525370,-1,-1
4904,-1,-1,1733414974914467328,186604087
4905,31575808,187306755,-1,-1
4906,-1,-1,1733414974895253504,30786223
4907,23240704,29060731,-1,-1
4908,-1,-1,1733414974904091904,108838289
4909,20075264,109076593,-1,-1
4910,-1,-1,1733414974964978176,110886008
4911,31872000,111539138,-1,-1
4912,-1,-1,1733414974954997248,40019088
4913,32786432,40098035,-1,-1
4914,-1,-1,1733414974984365312,129367840
4915,22763008,128433564,-1,-1
4916,-1,-1,1733414975019877120,35511450
4917,30959616,36050173,-1,-1
4918,-1,-1,1733414975013150464,143273071
4919,19892480,143683760,-1,-1
4920,-1,-1,1733414975086647808,173497120
4921,31827456,173557360,-1,-1
4922,-1,-1,1733414975068741120,32093422
4923,26358016,31926849,-1,-1
4924,-1,-1,1733414975125309952,156568572
4925,30846464,156739645,-1,-1
4926,-1,-1,1733414975112483584,37173430
4927,30485760,37501099,-1,-1
4928,-1,-1,1733414975158835456,146351909
4929,31380480,146500759,-1,-1
4930,-1,-1,1733414975138777344,29941662
4931,22584832,29237603,-1,-1
4932,-1,-1,1733414975163070720,124293121
4933,25174272,125188415,-1,-1
4934,-1,-1,1733414975213504512,100433466
4935,34260480,101830142,-1,-1
4936,-1,-1,1733414975235688960,122184428
4937,31030528,119516611,-1,-1
4938,-1,-1,1733414975204056832,18367754
4939,14368512,19344646,-1,-1
4940,-1,-1,1733414975280793088,126736025
4941,32849152,126214877,-1,-1
4942,-1,-1,1733414975291452416,110659003
4943,31978496,111884790,-1,-1
4944,-1,-1,1733414975268357632,26905420
4945,17338368,25741862,-1,-1
4946,-1,-1,1733414975321262848,152905016
4947,32752640,154649168,-1,-1
4948,-1,-1,1733414975348366080,127102951
4949,30761472,124758836,-1,-1
4950,-1,-1,1733414975397233408,148867283
4951,44799744,161676988,-1,-1
4952,-1,-1,1733414975397138944,199905220
4953,30619392,190502174,-1,-1
4954,-1,-1,1733414975409633280,62494103
4955,39938816,71865236,-1,-1
4956,-1,-1,1733414975435415296,125781818
4957,41087488,125775264,-1,-1
4958,-1,-1,1733414975485444864,50029392
4959,31004160,35930893,-1,-1
4960,-1,-1,1733414975502126336,116681353
4961,38437120,118671389,-1,-1
4962,-1,-1,1733414975516621824,164495510
4963,15347968,164434171,-1,-1
4964,-1,-1,1733414975554880768,38258598
4965,34804992,39927101,-1,-1
4966,-1,-1,1733414975594933504,140052657
4967,32727296,139763601,-1,-1
4968,-1,-1,1733414975575921408,130987506
4969,44734208,140679898,-1,-1
4970,-1,-1,1733414975640438528,114517307
4971,30769664,102762397,-1,-1
4972,-1,-1,1733414975612696832,22257856
4973,29363456,34979311,-1,-1
4974,-1,-1,1733414975638684160,125987391
4975,44718848,125647598,-1,-1
4976,-1,-1,1733414975686296832,47612402
4977,31769600,36865806,-1,-1
4978,-1,-1,1733414975700336896,114039810
4979,38957312,114448490,-1,-1
4980,-1,-1,1733414975687789568,87452446
4981,43918336,99213974,-1,-1
4982,-1,-1,1733414975738650368,100860728
4983,32885760,87732446,-1,-1
4984,-1,-1,1733414975723772160,35121114
4985,39840768,46826397,-1,-1
4986,-1,-1,1733414975796851968,123079962
4987,30862592,110897444,-1,-1
4988,-1,-1,1733414975813015552,116163480
4989,17357824,117101661,-1,-1
4990,-1,-1,1733414975848980992,35965147
4991,31684352,36320671,-1,-1
4992,-1,-1,1733414975893122048,194140780
4993,41944320,192934655,-1,-1
4994,-1,-1,1733414975903732992,60611031
4995,27754496,60790215,-1,-1
4996,-1,-1,1733414975950512640,96779335
4997,31732480,97578095,-1,-1
4998,-1,-1,1733414975929580800,29068184
4999,26944512,31205262,-1,-1
5000,-1,-1,1733414975981960704,102379574
5001,31808000,99612548,-1,-1
5002,-1,-1,1733414975958121472,26160965
5003,24039680,29165248,-1,-1
5004,-1,-1,1733414976023163136,165041124
5005,31216640,161962453,-1,-1
5006,-1,-1,1733414976016463360,43300108
5007,38887168,43454488,-1,-1
5008,-1,-1,1733414976057311232,90847676
5009,33307136,90978195,-1,-1
5010,-1,-1,1733414976047202048,39890748
5011,33190144,42793590,-1,-1
5012,-1,-1,1733414976089997568,92795300
5013,31477248,90439741,-1,-1
5014,-1,-1,1733414976084936704,44938861
5015,38890496,44293679,-1,-1
5016,-1,-1,1733414976120912128,85975309
5017,33063936,86336766,-1,-1
5018,-1,-1,1733414976110703616,39791473
5019,32190464,40630598,-1,-1
5020,-1,-1,1733414976157495552,96791634
5021,32822784,95640183,-1,-1
5022,-1,-1,1733414976196208896,38713233
5023,33881344,38867185,-1,-1
5024,-1,-1,1733414976207282432,211073507
5025,35672832,213718994,-1,-1
5026,-1,-1,1733414976267021312,109738551
5027,32672768,107069060,-1,-1
5028,-1,-1,1733414976241462272,24440952
5029,22395392,27095608,-1,-1
5030,-1,-1,1733414976307788288,116325568
5031,31514112,113867921,-1,-1
5032,-1,-1,1733414976320674048,62885747
5033,34501120,61508060,-1,-1
5034,-1,-1,1733414976300842240,30168045
5035,28876800,33776340,-1,-1
5036,-1,-1,1733414976340221184,89378909
5037,32507904,86731957,-1,-1
5038,-1,-1,1733414976376858880,36637469
5039,32109312,37190877,-1,-1
5040,-1,-1,1733414976397180928,120321847
5041,32166144,119935259,-1,-1
5042,-1,-1,1733414976460937728,263756611
5043,30985216,263279121,-1,-1
5044,-1,-1,1733414976484576256,123638440
5045,33532928,124228966,-1,-1
5046,-1,-1,1733414976516897792,132321289
5047,32759296,131832192,-1,-1
5048,-1,-1,1733414976555591680,38693746
5049,47155712,52964719,-1,-1
5050,-1,-1,1733414976635218176,229626140
5051,36829952,218613171,-1,-1
5052,-1,-1,1733414976618872320,133654224
5053,35950592,132731731,-1,-1
5054,-1,-1,1733414976688317440,169444918
5055,33249024,166926789,-1,-1
5056,-1,-1,1733414976675024896,36707277
5057,44045312,48683194,-1,-1
5058,-1,-1,1733414976750526976,175502204
5059,34893568,165456196,-1,-1
5060,-1,-1,1733414976727163136,26635825
5061,23881472,27873535,-1,-1
5062,-1,-1,1733414976792928256,115764924
5063,31147008,113000470,-1,-1
5064,-1,-1,1733414976780496896,37568514
5065,35491072,41349096,-1,-1
5066,-1,-1,1733414976849505024,119007993
5067,31055872,113179875,-1,-1
5068,-1,-1,1733414976821759488,22254258
5069,18743552,23827395,-1,-1
5070,-1,-1,1733414976872003328,100243850
5071,32444928,100814540,-1,-1
5072,-1,-1,1733414976849279232,27275626
5073,25084928,30007126,-1,-1
5074,-1,-1,1733414976899721472,100442282
5075,33202176,97996799,-1,-1
5076,-1,-1,1733414976872104960,22383176
5077,20057088,24722165,-1,-1
5078,-1,-1,1733414976923420672,101315471
5079,32013056,98839677,-1,-1
5080,-1,-1,1733414976896722688,23301654
5081,20087040,25936858,-1,-1
5082,-1,-1,1733414976937438720,140715688
5083,17024256,137660715,-1,-1
5084,-1,-1,1733414976953579264,66140499
5085,32645376,65741821,-1,-1
5086,-1,-1,1733414976991800064,88220539
5087,32801024,88838338,-1,-1
5088,-1,-1,1733414977028026880,36226529
5089,32857088,38017698,-1,-1
5090,-1,-1,1733414977023625984,145599284
5091,42758144,143674084,-1,-1
5092,-1,-1,1733414977034478848,110852485
5093,42883584,122884473,-1,-1
5094,-1,-1,1733414977063273216,128794422
5095,35932672,119889996,-1,-1
5096,-1,-1,1733414977105144064,41870671
5097,37615360,42556833,-1,-1
5098,-1,-1,1733414977104993792,99849348
5099,28284928,98048046,-1,-1
5100,-1,-1,1733414977107329792,52335553
5101,20930304,53024796,-1,-1
5102,-1,-1,1733414977154689024,97359271
5103,34159360,96485014,-1,-1
5104,-1,-1,1733414977137653248,32964090
5105,26790656,31137272,-1,-1
5106,-1,-1,1733414977193405184,105751940
5107,33899008,105979560,-1,-1
5108,-1,-1,1733414977175368192,31962223
5109,25887232,31950060,-1,-1
5110,-1,-1,1733414977220376832,95008722
5111,31145216,95025715,-1,-1
5112,-1,-1,1733414977204134656,33757570
5113,31904000,36644152,-1,-1
5114,-1,-1,1733414977250252288,96117445
5115,31053824,92894681,-1,-1
5116,-1,-1,1733414977222928384,22676037
5117,21401344,26340093,-1,-1
5118,-1,-1,1733414977281858048,108929422
5119,35357184,104343580,-1,-1
5120,-1,-1,1733414977253126400,21268094
5121,19830784,24847082,-1,-1
5122,-1,-1,1733414977294493440,141366794
5123,16799488,138728633,-1,-1
5124,-1,-1,1733414977330961664,36468015
5125,30493184,35660370,-1,-1
5126,-1,-1,1733414977346101504,115139633
5127,32123904,116411663,-1,-1
5128,-1,-1,1733414977334108928,38007479
5129,46897408,52623211,-1,-1
5130,-1,-1,1733414977390780672,156671533
5131,38074624,146072848,-1,-1
5132,-1,-1,1733414977372705280,31924409
5133,23704576,32179703,-1,-1
5134,-1,-1,1733414977439418624,166713007
5135,36264704,163135632,-1,-1
5136,-1,-1,1733414977427564544,38146001
5137,30984192,37075562,-1,-1
5138,-1,-1,1733414977436530176,108965301
5139,43936000,120832612,-1,-1
5140,-1,-1,1733414977495096576,158566386
5141,24691456,147009541,-1,-1
5142,-1,-1,1733414977496904448,51807638
5143,21887744,54582123,-1,-1
5144,-1,-1,1733414977547054848,100150495
5145,34224640,98193574,-1,-1
5146,-1,-1,1733414977523321600,26266378
5147,22981376,27636845,-1,-1
5148,-1,-1,1733414977579560448,106238823
5149,34486016,105505731,-1,-1
5150,-1,-1,1733414977552475904,22915185
5151,20343552,24979501,-1,-1
5152,-1,-1,1733414977608874496,106398501
5153,32599552,103733620,-1,-1
5154,-1,-1,1733414977588095744,29220955
5155,22529280,27943681,-1,-1
5156,-1,-1,1733414977635442176,147346361
5157,16380416,147269232,-1,-1
5158,-1,-1,1733414977682105344,146662862
5159,33113088,146875281,-1,-1
5160,-1,-1,1733414977678744576,96639191
5161,29333760,97025350,-1,-1
5162,-1,-1,1733414977739526144,160781309
5163,35474176,162759253,-1,-1
5164,-1,-1,1733414977716125440,26599443
5165,31391232,36405101,-1,-1
5166,-1,-1,1733414977764678912,98553139
5167,33488384,86513494,-1,-1
5168,-1,-1,1733414977752007936,37328886
5169,44009728,49421275,-1,-1
5170,-1,-1,1733414977823582720,121574662
5171,32895744,110700373,-1,-1
5172,-1,-1,1733414977853654272,130071235
5173,46994176,143864438,-1,-1
5174,-1,-1,1733414977886073344,132418621
5175,35782656,120803825,-1,-1
5176,-1,-1,1733414977922004992,135931235
5177,44923648,144671203,-1,-1
5178,-1,-1,1733414977960941568,138936494
5179,45426688,138560074,-1,-1
5180,-1,-1,1733414977935737600,124796152
5181,42278656,124027021,-1,-1
5182,-1,-1,1733414977966179072,130441290
5183,44942848,121863461,-1,-1
5184,-1,-1,1733414978005383680,89204194
5185,34116096,88922167,-1,-1
5186,-1,-1,1733414978025112064,119728230
5187,30756096,117592451,-1,-1
5188,-1,-1,1733414978022190848,47079036
5189,44818688,49899641,-1,-1
5190,-1,-1,1733414978056002304,83810751
5191,33424384,80436546,-1,-1
5192,-1,-1,1733414978075144192,69142102
5193,31495936,69965339,-1,-1
5194,-1,-1,1733414978083477760,58333342
5195,32921344,57453100,-1,-1
5196,-1,-1,1733414978081707008,48229194
5197,43462144,48691559,-1,-1
5198,-1,-1,1733414978143900672,112193214
5199,33993472,114088941,-1,-1
5200,-1,-1,1733414978174305792,130404965
5201,44939776,140656157,-1,-1
5202,-1,-1,1733414978196254464,171948906
5203,32938240,159643844,-1,-1
5204,-1,-1,1733414978171897600,25642501
5205,20820480,25872153,-1,-1
5206,-1,-1,1733414978217532928,95635408
5207,32056576,93987277,-1,-1
5208,-1,-1,1733414978188551936,21018626
5209,22932480,28889623,-1,-1
5210,-1,-1,1733414978239577088,101025290
5211,30961152,94898641,-1,-1
5212,-1,-1,1733414978210502400,20924931
5213,17997824,23907173,-1,-1
5214,-1,-1,1733414978264572928,104070525
5215,33894144,101773382,-1,-1
5216,-1,-1,1733414978237230080,22656853
5217,19446272,26460411,-1,-1
5218,-1,-1,1733414978290390528,103160527
5219,31255040,98639496,-1,-1
5220,-1,-1,1733414978269436928,29046206
5221,22321920,31085434,-1,-1
5222,-1,-1,1733414978330683392,111246440
5223,33928192,107342828,-1,-1
5224,-1,-1,1733414978305832960,25149166
5225,21855488,26919461,-1,-1
5226,-1,-1,1733414978349758720,93925640
5227,31249920,93147700,-1,-1
5228,-1,-1,1733414978329600000,29841182
5229,24816640,30563846,-1,-1
5230,-1,-1,1733414978376411904,96811708
5231,33414144,96000097,-1,-1
5232,-1,-1,1733414978349197568,22785461
5233,22810112,27738983,-1,-1
5234,-1,-1,1733414978401778688,102580967
5235,30879488,97947170,-1,-1
5236,-1,-1,1733414978386103808,34324991
5237,32980736,38009731,-1,-1
5238,-1,-1,1733414978444729600,108625651
5239,32895232,105639975,-1,-1
5240,-1,-1,1733414978416766976,22037111
5241,19965440,25070661,-1,-1
5242,-1,-1,1733414978475833856,159066776
5243,30822144,155594068,-1,-1
5244,-1,-1,1733414978472499968,46665999
5245,41780736,46845866,-1,-1
5246,-1,-1,1733414978502184960,129685001
5247,37516032,130330017,-1,-1
5248,-1,-1,1733414978546096896,93911538
5249,33235200,94009085,-1,-1
5250,-1,-1,1733414978563799552,67702671
5251,31193856,66435938,-1,-1
5252,-1,-1,1733414978545206272,31406503
5253,25896960,31700009,-1,-1
5254,-1,-1,1733414978589591552,94385302
5255,34457088,94810733,-1,-1
5256,-1,-1,1733414978562061824,22470094
5257,18897408,24934715,-1,-1
5258,-1,-1,1733414978615326720,103264664
5259,34669056,101031624,-1,-1
5260,-1,-1,1733414978592391424,27064467
5261,24913152,29740312,-1,-1
5262,-1,-1,1733414978643459328,101067760
5263,32141056,98971391,-1,-1
5264,-1,-1,1733414978624240128,30780793
5265,24034560,29894767,-1,-1
5266,-1,-1,1733414978671290112,97049850
5267,32546048,96385759,-1,-1
5268,-1,-1,1733414978644875520,23584940
5269,23981568,27308821,-1,-1
5270,-1,-1,1733414978696564992,101689629
5271,31945216,98829388,-1,-1
5272,-1,-1,1733414978674138112,27572579
5273,22074112,27021792,-1,-1
5274,-1,-1,1733414978709283072,135144918
5275,14774016,135460989,-1,-1
5276,-1,-1,1733414978745648640,36365365
5277,32008448,37199822,-1,-1
5278,-1,-1,1733414978776902656,131253925
5279,32775168,130518285,-1,-1
5280,-1,-1,1733414978813953024,37050207
5281,33229568,38326088,-1,-1
5282,-1,-1,1733414978810814208,146861113
5283,42554880,145309979,-1,-1
5284,-1,-1,1733414978821709568,60895031
5285,28698880,60855230,-1,-1
5286,-1,-1,1733414978866289920,94580258
5287,31092736,95073361,-1,-1
5288,-1,-1,1733414978876436480,60146317
5289,34542336,60328854,-1,-1
5290,-1,-1,1733414978867072000,40635558
5291,35565056,40143849,-1,-1
5292,-1,-1,1733414978927931904,110859781
5293,30797824,110722152,-1,-1
5294,-1,-1,1733414978974080256,146148174
5295,32859392,147863142,-1,-1
5296,-1,-1,1733414979001412096,127331516
5297,33166592,127022190,-1,-1
5298,-1,-1,1733414979061561088,260148803
5299,32872448,258301926,-1,-1
5300,-1,-1,1733414979057763072,96201819
5301,29918720,99707419,-1,-1
5302,-1,-1,1733414979103362816,95599949
5303,35061760,96366466,-1,-1
5304,-1,-1,1733414979084339200,30976014
5305,25983488,30427254,-1,-1
5306,-1,-1,1733414979137321472,102982019
5307,32354304,99606656,-1,-1
5308,-1,-1,1733414979121976832,34655184
5309,32904704,38071717,-1,-1
5310,-1,-1,1733414979167831552,95854793
5311,31262720,93087173,-1,-1
5312,-1,-1,1733414979156952576,39120736
5313,36842752,41493482,-1,-1
5314,-1,-1,1733414979220520448,163567657
5315,34174208,161067826,-1,-1
5316,-1,-1,1733414979208414720,37894320
5317,34164224,40527739,-1,-1
5318,-1,-1,1733414979275257856,116842768
5319,37901056,117813435,-1,-1
5320,-1,-1,1733414979273742336,148484575
5321,44557568,144613570,-1,-1
5322,-1,-1,1733414979297442048,123699594
5323,42881792,123755421,-1,-1
5324,-1,-1,1733414979375143936,127701565
5325,33639936,129346140,-1,-1
5326,-1,-1,1733414979415016192,139872271
5327,44920064,150070461,-1,-1
5328,-1,-1,1733414979400487680,135470993
5329,41750528,123539941,-1,-1
