#,Latency steering,Period steering,Latency velocity,Period velocity
2024,2.6505e+11,1e+08,-1,-1
2025,-1,-1,2.6505e+11,1.5e+08
2026,2.6505e+11,1e+08,-1,-1
2027,-1,-1,2.65e+11,1e+08
2028,2.65e+11,1e+08,-1,-1
2029,-1,-1,2.65e+11,5e+07
2030,2.65e+11,5e+07,-1,-1
2031,-1,-1,2.65e+11,1e+08
2032,2.65e+11,1e+08,-1,-1
2033,-1,-1,2.6505e+11,5e+07
2034,2.6505e+11,5e+07,-1,-1
2035,-1,-1,2.65e+11,1e+08
2036,2.65e+11,1e+08,-1,-1
2037,-1,-1,2.65e+11,5e+07
2038,2.6505e+11,1e+08,-1,-1
2039,-1,-1,2.66e+11,1e+08
2040,2.66e+11,5e+07,-1,-1
2041,-1,-1,2.66e+11,1e+08
2042,2.6605e+11,1.5e+08,-1,-1
2043,-1,-1,2.66e+11,1e+08
2044,2.66e+11,5e+07,-1,-1
2045,-1,-1,2.66e+11,1e+08
2046,2.66e+11,1e+08,-1,-1
2047,-1,-1,2.66e+11,1e+08
2048,2.66e+11,1e+08,-1,-1
2049,-1,-1,2.66e+11,5e+07
2050,2.66e+11,5e+07,-1,-1
2051,-1,-1,2.6605e+11,1e+08
2052,2.6605e+11,1e+08,-1,-1
2053,-1,-1,2.6605e+11,1e+08
2054,2.6605e+11,1e+08,-1,-1
2055,-1,-1,2.6605e+11,1e+08
2056,2.6605e+11,1e+08,-1,-1
2057,-1,-1,2.6605e+11,1e+08
2058,2.6605e+11,1e+08,-1,-1
2059,-1,-1,2.67e+11,1e+08
2060,2.67e+11,1e+08,-1,-1
2061,-1,-1,2.67e+11,5e+07
2062,2.67e+11,5e+07,-1,-1
2063,-1,-1,2.67e+11,1e+08
2064,2.67e+11,1e+08,-1,-1
2065,-1,-1,2.67e+11,5e+07
2066,2.67e+11,5e+07,-1,-1
2067,-1,-1,2.6705e+11,1e+08
2068,2.6705e+11,1e+08,-1,-1
2069,-1,-1,2.67e+11,5e+07
2070,2.67e+11,5e+07,-1,-1
2071,-1,-1,2.67e+11,5e+07
2072,2.67e+11,5e+07,-1,-1
2073,-1,-1,2.6705e+11,5e+07
2074,2.6705e+11,5e+07,-1,-1
2075,-1,-1,2.6705e+11,1.5e+08
2076,2.6705e+11,1.5e+08,-1,-1
2077,-1,-1,2.67e+11,1e+08
2078,2.67e+11,1e+08,-1,-1
2079,-1,-1,2.67e+11,5e+07
2080,2.6705e+11,1e+08,-1,-1
2081,-1,-1,2.6705e+11,1.5e+08
2082,2.6705e+11,1e+08,-1,-1
2083,-1,-1,2.6705e+11,1e+08
2084,2.6705e+11,1e+08,-1,-1
2085,-1,-1,2.6805e+11,1e+08
2086,2.6805e+11,1e+08,-1,-1
2087,-1,-1,2.68e+11,1e+08
2088,2.68e+11,1e+08,-1,-1
2089,-1,-1,2.68e+11,5e+07
2090,2.68e+11,5e+07,-1,-1
2091,-1,-1,2.68e+11,1e+08
2092,2.68e+11,1e+08,-1,-1
2093,-1,-1,2.6805e+11,5e+07
2094,2.6805e+11,5e+07,-1,-1
2095,-1,-1,2.68e+11,5e+07
2096,2.68e+11,5e+07,-1,-1
2097,-1,-1,2.6805e+11,1.5e+08
2098,2.6805e+11,1.5e+08,-1,-1
2099,-1,-1,2.6805e+11,1e+08
2100,2.6805e+11,1e+08,-1,-1
2101,-1,-1,2.68e+11,1.5e+08
2102,2.68e+11,1.5e+08,-1,-1
2103,-1,-1,2.68e+11,1e+08
2104,2.68e+11,1e+08,-1,-1
2105,-1,-1,2.69e+11,1e+08
2106,2.69e+11,1e+08,-1,-1
2107,-1,-1,2.69e+11,5e+07
2108,2.69e+11,5e+07,-1,-1
2109,-1,-1,2.69e+11,5e+07
2110,2.69e+11,5e+07,-1,-1
2111,-1,-1,2.69e+11,5e+07
2112,2.69e+11,5e+07,-1,-1
2113,-1,-1,2.69e+11,5e+07
2114,2.69e+11,5e+07,-1,-1
2115,-1,-1,2.6905e+11,5e+07
2116,2.6905e+11,5e+07,-1,-1
2117,-1,-1,2.6905e+11,1e+08
2118,2.6905e+11,1e+08,-1,-1
2119,-1,-1,2.69e+11,5e+07
2120,2.69e+11,5e+07,-1,-1
2121,-1,-1,2.69e+11,1e+08
2122,2.69e+11,1e+08,-1,-1
2123,-1,-1,2.6905e+11,5e+07
2124,2.6905e+11,5e+07,-1,-1
2125,-1,-1,2.69e+11,5e+07
2126,2.6905e+11,1e+08,-1,-1
2127,-1,-1,2.69e+11,1e+08
2128,2.69e+11,5e+07,-1,-1
2129,-1,-1,2.69e+11,0
2130,2.6905e+11,5e+07,-1,-1
2131,-1,-1,2.69e+11,1e+08
2132,2.69e+11,5e+07,-1,-1
2133,-1,-1,2.69e+11,5e+07
2134,2.69e+11,5e+07,-1,-1
2135,-1,-1,2.69e+11,5e+07
2136,2.6905e+11,1e+08,-1,-1
2137,-1,-1,2.7e+11,1e+08
2138,2.7e+11,5e+07,-1,-1
2139,-1,-1,2.7005e+11,5e+07
2140,2.7005e+11,5e+07,-1,-1
2141,-1,-1,2.7e+11,5e+07
2142,2.7e+11,5e+07,-1,-1
2143,-1,-1,2.7e+11,1e+08
2144,2.7e+11,1e+08,-1,-1
2145,-1,-1,2.7005e+11,5e+07
2146,2.7005e+11,5e+07,-1,-1
2147,-1,-1,2.7e+11,5e+07
2148,2.7005e+11,1e+08,-1,-1
2149,-1,-1,2.7e+11,1e+08
2150,2.7005e+11,1e+08,-1,-1
2151,-1,-1,2.7e+11,1e+08
2152,2.7005e+11,1e+08,-1,-1
2153,-1,-1,2.7e+11,1.5e+08
2154,2.7e+11,1e+08,-1,-1
2155,-1,-1,2.7e+11,5e+07
2156,2.7e+11,5e+07,-1,-1
2157,-1,-1,2.7e+11,1e+08
2158,2.7e+11,1e+08,-1,-1
2159,-1,-1,2.7e+11,1e+08
2160,2.7e+11,1e+08,-1,-1
2161,-1,-1,2.7005e+11,5e+07
2162,2.7005e+11,5e+07,-1,-1
2163,-1,-1,2.71e+11,5e+07
2164,2.7105e+11,1e+08,-1,-1
2165,-1,-1,2.71e+11,1e+08
2166,2.71e+11,5e+07,-1,-1
2167,-1,-1,2.71e+11,1e+08
2168,2.71e+11,1e+08,-1,-1
2169,-1,-1,2.71e+11,5e+07
2170,2.71e+11,5e+07,-1,-1
2171,-1,-1,2.71e+11,5e+07
2172,2.71e+11,5e+07,-1,-1
2173,-1,-1,2.71e+11,5e+07
2174,2.71e+11,5e+07,-1,-1
2175,-1,-1,2.71e+11,5e+07
2176,2.7105e+11,1e+08,-1,-1
2177,-1,-1,2.71e+11,1e+08
2178,2.71e+11,5e+07,-1,-1
2179,-1,-1,2.71e+11,0
2180,2.71e+11,0,-1,-1
2181,-1,-1,2.71e+11,3.5e+08
2182,2.71e+11,3.5e+08,-1,-1
2183,-1,-1,2.7105e+11,1e+08
2184,2.7105e+11,1e+08,-1,-1
2185,-1,-1,2.7205e+11,1e+08
2186,2.7205e+11,1e+08,-1,-1
2187,-1,-1,2.72e+11,5e+07
2188,2.7205e+11,1e+08,-1,-1
2189,-1,-1,2.72e+11,1e+08
2190,2.72e+11,5e+07,-1,-1
2191,-1,-1,2.72e+11,5e+07
2192,2.72e+11,5e+07,-1,-1
2193,-1,-1,2.72e+11,5e+07
2194,2.72e+11,5e+07,-1,-1
2195,-1,-1,2.7205e+11,5e+07
2196,2.7205e+11,5e+07,-1,-1
2197,-1,-1,2.7205e+11,1e+08
2198,2.7205e+11,1e+08,-1,-1
2199,-1,-1,2.72e+11,5e+07
2200,2.7205e+11,1e+08,-1,-1
2201,-1,-1,2.72e+11,1e+08
2202,2.72e+11,5e+07,-1,-1
2203,-1,-1,2.7205e+11,5e+07
2204,2.7205e+11,5e+07,-1,-1
2205,-1,-1,2.7205e+11,1e+08
2206,2.7205e+11,1e+08,-1,-1
2207,-1,-1,2.7205e+11,1e+08
2208,2.7205e+11,1e+08,-1,-1
2209,-1,-1,2.72e+11,5e+07
2210,2.72e+11,5e+07,-1,-1
2211,-1,-1,2.73e+11,1e+08
2212,2.73e+11,1e+08,-1,-1
2213,-1,-1,2.73e+11,5e+07
2214,2.73e+11,5e+07,-1,-1
2215,-1,-1,2.73e+11,5e+07
2216,2.73e+11,5e+07,-1,-1
2217,-1,-1,2.7305e+11,5e+07
2218,2.7305e+11,5e+07,-1,-1
2219,-1,-1,2.73e+11,5e+07
2220,2.7305e+11,1e+08,-1,-1
2221,-1,-1,2.73e+11,1e+08
2222,2.73e+11,5e+07,-1,-1
2223,-1,-1,2.73e+11,5e+07
2224,2.73e+11,5e+07,-1,-1
2225,-1,-1,2.73e+11,0
2226,2.73e+11,0,-1,-1
2227,-1,-1,2.73e+11,1.5e+08
2228,2.73e+11,1.5e+08,-1,-1
2229,-1,-1,2.73e+11,5e+07
2230,2.73e+11,5e+07,-1,-1
2231,-1,-1,2.73e+11,5e+07
2232,2.73e+11,5e+07,-1,-1
2233,-1,-1,2.7305e+11,5e+07
2234,2.7305e+11,5e+07,-1,-1
2235,-1,-1,2.73e+11,1e+08
2236,2.73e+11,1e+08,-1,-1
2237,-1,-1,2.73e+11,5e+07
2238,2.7305e+11,1e+08,-1,-1
2239,-1,-1,2.73e+11,1e+08
2240,2.73e+11,5e+07,-1,-1
2241,-1,-1,2.74e+11,5e+07
2242,2.74e+11,5e+07,-1,-1
2243,-1,-1,2.74e+11,1e+08
2244,2.74e+11,1e+08,-1,-1
2245,-1,-1,2.74e+11,5e+07
2246,2.74e+11,5e+07,-1,-1
2247,-1,-1,2.74e+11,5e+07
2248,2.74e+11,5e+07,-1,-1
2249,-1,-1,2.74e+11,5e+07
2250,2.74e+11,5e+07,-1,-1
2251,-1,-1,2.74e+11,5e+07
2252,2.74e+11,5e+07,-1,-1
2253,-1,-1,2.7405e+11,1e+08
2254,2.7405e+11,1e+08,-1,-1
2255,-1,-1,2.74e+11,1e+08
2256,2.74e+11,1e+08,-1,-1
2257,-1,-1,2.74e+11,5e+07
2258,2.74e+11,5e+07,-1,-1
2259,-1,-1,2.74e+11,1e+08
2260,2.74e+11,1e+08,-1,-1
2261,-1,-1,2.74e+11,5e+07
2262,2.74e+11,5e+07,-1,-1
2263,-1,-1,2.74e+11,5e+07
2264,2.74e+11,5e+07,-1,-1
2265,-1,-1,2.74e+11,5e+07
2266,2.74e+11,5e+07,-1,-1
2267,-1,-1,2.74e+11,5e+07
2268,2.74e+11,5e+07,-1,-1
2269,-1,-1,2.74e+11,5e+07
2270,2.74e+11,5e+07,-1,-1
2271,-1,-1,2.74e+11,5e+07
2272,2.74e+11,5e+07,-1,-1
2273,-1,-1,2.75e+11,1e+08
2274,2.75e+11,1e+08,-1,-1
2275,-1,-1,2.75e+11,5e+07
2276,2.75e+11,5e+07,-1,-1
2277,-1,-1,2.75e+11,1e+08
2278,2.75e+11,1e+08,-1,-1
2279,-1,-1,2.75e+11,5e+07
2280,2.75e+11,5e+07,-1,-1
2281,-1,-1,2.75e+11,5e+07
2282,2.75e+11,5e+07,-1,-1
2283,-1,-1,2.75e+11,5e+07
2284,2.75e+11,5e+07,-1,-1
2285,-1,-1,2.7505e+11,5e+07
2286,2.7505e+11,5e+07,-1,-1
2287,-1,-1,2.7505e+11,1e+08
2288,2.7505e+11,1e+08,-1,-1
2289,-1,-1,2.7505e+11,1e+08
2290,2.7505e+11,1e+08,-1,-1
2291,-1,-1,2.75e+11,1e+08
2292,2.75e+11,1e+08,-1,-1
2293,-1,-1,2.7505e+11,1e+08
2294,2.7505e+11,1e+08,-1,-1
2295,-1,-1,2.75e+11,5e+07
2296,2.75e+11,5e+07,-1,-1
2297,-1,-1,2.75e+11,1e+08
2298,2.7505e+11,1.5e+08,-1,-1
2299,-1,-1,2.76e+11,1e+08
2300,2.76e+11,5e+07,-1,-1
2301,-1,-1,2.76e+11,5e+07
2302,2.76e+11,5e+07,-1,-1
2303,-1,-1,2.76e+11,5e+07
2304,2.76e+11,5e+07,-1,-1
2305,-1,-1,2.7605e+11,5e+07
2306,2.7605e+11,5e+07,-1,-1
2307,-1,-1,2.76e+11,5e+07
2308,2.76e+11,5e+07,-1,-1
2309,-1,-1,2.76e+11,1e+08
2310,2.76e+11,1e+08,-1,-1
2311,-1,-1,2.76e+11,1e+08
2312,2.76e+11,1e+08,-1,-1
2313,-1,-1,2.7605e+11,5e+07
2314,2.7605e+11,5e+07,-1,-1
2315,-1,-1,2.76e+11,5e+07
2316,2.76e+11,5e+07,-1,-1
2317,-1,-1,2.76e+11,1e+08
2318,2.76e+11,1e+08,-1,-1
2319,-1,-1,2.7605e+11,5e+07
2320,2.7605e+11,5e+07,-1,-1
2321,-1,-1,2.76e+11,5e+07
2322,2.7605e+11,1e+08,-1,-1
2323,-1,-1,2.7605e+11,2e+08
2324,2.7605e+11,1.5e+08,-1,-1
2325,-1,-1,2.77e+11,1e+08
2326,2.77e+11,1e+08,-1,-1
2327,-1,-1,2.7705e+11,1e+08
2328,2.7705e+11,1e+08,-1,-1
2329,-1,-1,2.77e+11,5e+07
2330,2.77e+11,5e+07,-1,-1
2331,-1,-1,2.77e+11,5e+07
2332,2.7705e+11,1e+08,-1,-1
2333,-1,-1,2.77e+11,1e+08
2334,2.77e+11,5e+07,-1,-1
2335,-1,-1,2.77e+11,0
2336,2.77e+11,0,-1,-1
2337,-1,-1,2.77e+11,1e+08
2338,2.77e+11,1e+08,-1,-1
2339,-1,-1,2.7705e+11,5e+07
2340,2.7705e+11,5e+07,-1,-1
2341,-1,-1,2.7705e+11,1e+08
2342,2.7705e+11,1e+08,-1,-1
2343,-1,-1,2.77e+11,5e+07
2344,2.77e+11,5e+07,-1,-1
2345,-1,-1,2.77e+11,5e+07
2346,2.77e+11,5e+07,-1,-1
2347,-1,-1,2.77e+11,5e+07
2348,2.77e+11,5e+07,-1,-1
2349,-1,-1,2.77e+11,5e+07
2350,2.77e+11,5e+07,-1,-1
2351,-1,-1,2.77e+11,5e+07
2352,2.77e+11,5e+07,-1,-1
2353,-1,-1,2.77e+11,5e+07
2354,2.77e+11,5e+07,-1,-1
2355,-1,-1,2.77e+11,5e+07
2356,2.77e+11,5e+07,-1,-1
2357,-1,-1,2.7705e+11,5e+07
2358,2.7705e+11,5e+07,-1,-1
2359,-1,-1,2.78e+11,1.5e+08
2360,2.78e+11,1.5e+08,-1,-1
2361,-1,-1,2.78e+11,5e+07
2362,2.78e+11,5e+07,-1,-1
2363,-1,-1,2.78e+11,5e+07
2364,2.78e+11,5e+07,-1,-1
2365,-1,-1,2.78e+11,5e+07
2366,2.78e+11,5e+07,-1,-1
2367,-1,-1,2.78e+11,5e+07
2368,2.78e+11,5e+07,-1,-1
2369,-1,-1,2.78e+11,5e+07
2370,2.78e+11,5e+07,-1,-1
2371,-1,-1,2.78e+11,5e+07
2372,2.78e+11,5e+07,-1,-1
2373,-1,-1,2.78e+11,5e+07
2374,2.78e+11,5e+07,-1,-1
2375,-1,-1,2.78e+11,5e+07
2376,2.78e+11,5e+07,-1,-1
2377,-1,-1,2.7805e+11,1e+08
2378,2.7805e+11,1e+08,-1,-1
2379,-1,-1,2.78e+11,5e+07
2380,2.7805e+11,1e+08,-1,-1
2381,-1,-1,2.78e+11,1e+08
2382,2.78e+11,5e+07,-1,-1
2383,-1,-1,2.78e+11,5e+07
2384,2.78e+11,5e+07,-1,-1
2385,-1,-1,2.78e+11,5e+07
2386,2.78e+11,5e+07,-1,-1
2387,-1,-1,2.78e+11,5e+07
2388,2.78e+11,5e+07,-1,-1
2389,-1,-1,2.79e+11,5e+07
2390,2.79e+11,5e+07,-1,-1
2391,-1,-1,2.79e+11,1e+08
2392,2.79e+11,1e+08,-1,-1
2393,-1,-1,2.79e+11,5e+07
2394,2.79e+11,5e+07,-1,-1
2395,-1,-1,2.79e+11,5e+07
2396,2.79e+11,5e+07,-1,-1
2397,-1,-1,2.79e+11,5e+07
2398,2.79e+11,5e+07,-1,-1
2399,-1,-1,2.7905e+11,1e+08
2400,2.7905e+11,1e+08,-1,-1
2401,-1,-1,2.7905e+11,1.5e+08
2402,2.7905e+11,1.5e+08,-1,-1
2403,-1,-1,2.7905e+11,1e+08
2404,2.7905e+11,1e+08,-1,-1
2405,-1,-1,2.7905e+11,1e+08
2406,2.7905e+11,1e+08,-1,-1
2407,-1,-1,2.7905e+11,1e+08
2408,2.7905e+11,1e+08,-1,-1
2409,-1,-1,2.7905e+11,1e+08
2410,2.7905e+11,1e+08,-1,-1
2411,-1,-1,2.7905e+11,1e+08
2412,2.7905e+11,1e+08,-1,-1
2413,-1,-1,2.8e+11,5e+07
2414,2.8e+11,5e+07,-1,-1
2415,-1,-1,2.8e+11,1.5e+08
2416,2.8e+11,1.5e+08,-1,-1
2417,-1,-1,2.8e+11,5e+07
2418,2.8e+11,5e+07,-1,-1
2419,-1,-1,2.8e+11,5e+07
2420,2.8e+11,5e+07,-1,-1
2421,-1,-1,2.8e+11,5e+07
2422,2.8e+11,5e+07,-1,-1
2423,-1,-1,2.8e+11,5e+07
2424,2.8e+11,5e+07,-1,-1
2425,-1,-1,2.8e+11,5e+07
2426,2.8e+11,5e+07,-1,-1
2427,-1,-1,2.8e+11,5e+07
2428,2.8e+11,5e+07,-1,-1
2429,-1,-1,2.8e+11,0
2430,2.8e+11,0,-1,-1
2431,-1,-1,2.8e+11,1e+08
2432,2.8e+11,1e+08,-1,-1
2433,-1,-1,2.8e+11,5e+07
2434,2.8e+11,5e+07,-1,-1
2435,-1,-1,2.8e+11,5e+07
2436,2.8e+11,5e+07,-1,-1
2437,-1,-1,2.8e+11,5e+07
2438,2.8e+11,5e+07,-1,-1
2439,-1,-1,2.8e+11,5e+07
2440,2.8005e+11,1e+08,-1,-1
2441,-1,-1,2.8e+11,1.5e+08
2442,2.8e+11,1e+08,-1,-1
2443,-1,-1,2.81e+11,5e+07
2444,2.81e+11,5e+07,-1,-1
2445,-1,-1,2.81e+11,5e+07
2446,2.81e+11,5e+07,-1,-1
2447,-1,-1,2.8105e+11,5e+07
2448,2.8105e+11,5e+07,-1,-1
2449,-1,-1,2.8105e+11,1e+08
2450,2.8105e+11,1e+08,-1,-1
2451,-1,-1,2.8105e+11,1e+08
2452,2.8105e+11,1e+08,-1,-1
2453,-1,-1,2.8105e+11,1e+08
2454,2.8105e+11,1e+08,-1,-1
2455,-1,-1,2.81e+11,5e+07
2456,2.81e+11,5e+07,-1,-1
2457,-1,-1,2.81e+11,1e+08
2458,2.8105e+11,1.5e+08,-1,-1
2459,-1,-1,2.81e+11,2e+08
2460,2.81e+11,1.5e+08,-1,-1
2461,-1,-1,2.81e+11,2e+08
2462,2.81e+11,2e+08,-1,-1
2463,-1,-1,2.82e+11,1e+08
2464,2.82e+11,1e+08,-1,-1
2465,-1,-1,2.82e+11,5e+07
2466,2.82e+11,5e+07,-1,-1
2467,-1,-1,2.82e+11,5e+07
2468,2.82e+11,5e+07,-1,-1
2469,-1,-1,2.82e+11,1.5e+08
2470,2.82e+11,1.5e+08,-1,-1
2471,-1,-1,2.82e+11,5e+07
2472,2.8205e+11,1e+08,-1,-1
2473,-1,-1,2.82e+11,2e+08
2474,2.82e+11,1.5e+08,-1,-1
2475,-1,-1,2.8205e+11,1.5e+08
2476,2.8205e+11,1.5e+08,-1,-1
2477,-1,-1,2.8205e+11,1e+08
2478,2.8205e+11,1e+08,-1,-1
2479,-1,-1,2.82e+11,5e+07
2480,2.8205e+11,1e+08,-1,-1
2481,-1,-1,2.8205e+11,1.5e+08
2482,2.8205e+11,1e+08,-1,-1
2483,-1,-1,2.8305e+11,1e+08
2484,2.8305e+11,1e+08,-1,-1
2485,-1,-1,2.8305e+11,1e+08
2486,2.8305e+11,1e+08,-1,-1
2487,-1,-1,2.8305e+11,1e+08
2488,2.8305e+11,1e+08,-1,-1
2489,-1,-1,2.83e+11,1.5e+08
2490,2.83e+11,1.5e+08,-1,-1
2491,-1,-1,2.83e+11,1e+08
2492,2.83e+11,1e+08,-1,-1
2493,-1,-1,2.83e+11,1e+08
2494,2.83e+11,1e+08,-1,-1
2495,-1,-1,2.83e+11,1.5e+08
2496,2.83e+11,1.5e+08,-1,-1
2497,-1,-1,2.83e+11,5e+07
2498,2.8305e+11,1e+08,-1,-1
2499,-1,-1,2.83e+11,1e+08
2500,2.83e+11,5e+07,-1,-1
2501,-1,-1,2.84e+11,5e+07
2502,2.84e+11,5e+07,-1,-1
2503,-1,-1,2.8405e+11,1e+08
2504,2.8405e+11,1e+08,-1,-1
2505,-1,-1,2.8405e+11,1e+08
2506,2.8405e+11,1e+08,-1,-1
2507,-1,-1,2.8405e+11,1e+08
2508,2.8405e+11,1e+08,-1,-1
2509,-1,-1,2.84e+11,1.5e+08
2510,2.84e+11,1.5e+08,-1,-1
2511,-1,-1,2.84e+11,5e+07
2512,2.84e+11,5e+07,-1,-1
2513,-1,-1,2.8405e+11,5e+07
2514,2.8405e+11,5e+07,-1,-1
2515,-1,-1,2.8405e+11,1e+08
2516,2.8405e+11,1e+08,-1,-1
2517,-1,-1,2.8405e+11,1.5e+08
2518,2.8405e+11,1.5e+08,-1,-1
2519,-1,-1,2.84e+11,1.5e+08
2520,2.84e+11,1.5e+08,-1,-1
2521,-1,-1,2.85e+11,5e+07
2522,2.85e+11,5e+07,-1,-1
2523,-1,-1,2.85e+11,5e+07
2524,2.85e+11,5e+07,-1,-1
2525,-1,-1,2.8505e+11,1e+08
2526,2.8505e+11,1e+08,-1,-1
2527,-1,-1,2.85e+11,1e+08
2528,2.85e+11,1e+08,-1,-1
2529,-1,-1,2.85e+11,1e+08
2530,2.85e+11,1e+08,-1,-1
2531,-1,-1,2.85e+11,1.5e+08
2532,2.85e+11,1.5e+08,-1,-1
2533,-1,-1,2.85e+11,5e+07
2534,2.85e+11,5e+07,-1,-1
2535,-1,-1,2.85e+11,1e+08
2536,2.85e+11,1e+08,-1,-1
2537,-1,-1,2.85e+11,0
2538,2.85e+11,0,-1,-1
2539,-1,-1,2.85e+11,2.5e+08
2540,2.85e+11,2.5e+08,-1,-1
2541,-1,-1,2.86e+11,1e+08
2542,2.86e+11,1e+08,-1,-1
2543,-1,-1,2.86e+11,5e+07
2544,2.86e+11,5e+07,-1,-1
2545,-1,-1,2.86e+11,5e+07
2546,2.86e+11,5e+07,-1,-1
2547,-1,-1,2.86e+11,1e+08
2548,2.86e+11,1e+08,-1,-1
2549,-1,-1,2.86e+11,0
2550,2.86e+11,0,-1,-1
2551,-1,-1,2.86e+11,1e+08
2552,2.86e+11,1e+08,-1,-1
2553,-1,-1,2.8605e+11,1e+08
2554,2.8605e+11,1e+08,-1,-1
2555,-1,-1,2.86e+11,5e+07
2556,2.86e+11,5e+07,-1,-1
2557,-1,-1,2.86e+11,2e+08
2558,2.86e+11,2e+08,-1,-1
2559,-1,-1,2.86e+11,5e+07
2560,2.86e+11,5e+07,-1,-1
2561,-1,-1,2.86e+11,1.5e+08
2562,2.86e+11,1.5e+08,-1,-1
2563,-1,-1,2.86e+11,5e+07
2564,2.86e+11,5e+07,-1,-1
2565,-1,-1,2.86e+11,5e+07
2566,2.86e+11,5e+07,-1,-1
2567,-1,-1,2.87e+11,5e+07
2568,2.87e+11,5e+07,-1,-1
2569,-1,-1,2.87e+11,5e+07
2570,2.87e+11,5e+07,-1,-1
2571,-1,-1,2.87e+11,5e+07
2572,2.87e+11,5e+07,-1,-1
2573,-1,-1,2.87e+11,1e+08
2574,2.87e+11,1e+08,-1,-1
2575,-1,-1,2.87e+11,5e+07
2576,2.8705e+11,1e+08,-1,-1
2577,-1,-1,2.8705e+11,1.5e+08
2578,2.8705e+11,1e+08,-1,-1
2579,-1,-1,2.8705e+11,1e+08
2580,2.8705e+11,1e+08,-1,-1
2581,-1,-1,2.8705e+11,1e+08
2582,2.8705e+11,1e+08,-1,-1
2583,-1,-1,2.8705e+11,1e+08
2584,2.8705e+11,1e+08,-1,-1
2585,-1,-1,2.8705e+11,1e+08
2586,2.8705e+11,1e+08,-1,-1
2587,-1,-1,2.87e+11,5e+07
2588,2.87e+11,5e+07,-1,-1
2589,-1,-1,2.87e+11,1e+08
2590,2.87e+11,1e+08,-1,-1
2591,-1,-1,2.88e+11,5e+07
2592,2.88e+11,5e+07,-1,-1
2593,-1,-1,2.8805e+11,1e+08
2594,2.8805e+11,1e+08,-1,-1
2595,-1,-1,2.88e+11,1e+08
2596,2.88e+11,1e+08,-1,-1
2597,-1,-1,2.88e+11,0
2598,2.88e+11,0,-1,-1
2599,-1,-1,2.88e+11,1.5e+08
2600,2.88e+11,1.5e+08,-1,-1
2601,-1,-1,2.88e+11,5e+07
2602,2.88e+11,5e+07,-1,-1
2603,-1,-1,2.88e+11,5e+07
2604,2.88e+11,5e+07,-1,-1
2605,-1,-1,2.88e+11,5e+07
2606,2.88e+11,5e+07,-1,-1
2607,-1,-1,2.8805e+11,1e+08
2608,2.8805e+11,1e+08,-1,-1
2609,-1,-1,2.88e+11,1.5e+08
2610,2.88e+11,1.5e+08,-1,-1
2611,-1,-1,2.88e+11,1e+08
2612,2.88e+11,1e+08,-1,-1
2613,-1,-1,2.88e+11,5e+07
2614,2.88e+11,5e+07,-1,-1
2615,-1,-1,2.88e+11,5e+07
2616,2.88e+11,5e+07,-1,-1
2617,-1,-1,2.89e+11,5e+07
2618,2.89e+11,5e+07,-1,-1
2619,-1,-1,2.89e+11,5e+07
2620,2.89e+11,5e+07,-1,-1
2621,-1,-1,2.89e+11,5e+07
2622,2.89e+11,5e+07,-1,-1
2623,-1,-1,2.8905e+11,1e+08
2624,2.8905e+11,1e+08,-1,-1
2625,-1,-1,2.89e+11,1e+08
2626,2.89e+11,1e+08,-1,-1
2627,-1,-1,2.89e+11,5e+07
2628,2.89e+11,5e+07,-1,-1
2629,-1,-1,2.89e+11,1e+08
2630,2.89e+11,1e+08,-1,-1
2631,-1,-1,2.89e+11,5e+07
2632,2.89e+11,5e+07,-1,-1
2633,-1,-1,2.8905e+11,1e+08
2634,2.8905e+11,1e+08,-1,-1
2635,-1,-1,2.89e+11,0
2636,2.8905e+11,5e+07,-1,-1
2637,-1,-1,2.89e+11,1e+08
2638,2.89e+11,5e+07,-1,-1
2639,-1,-1,2.89e+11,1.5e+08
2640,2.89e+11,1.5e+08,-1,-1
2641,-1,-1,2.89e+11,5e+07
2642,2.89e+11,5e+07,-1,-1
2643,-1,-1,2.8905e+11,1e+08
2644,2.8905e+11,1e+08,-1,-1
2645,-1,-1,2.9e+11,0
2646,2.9005e+11,5e+07,-1,-1
2647,-1,-1,2.9005e+11,1.5e+08
2648,2.9005e+11,1e+08,-1,-1
2649,-1,-1,2.9e+11,1e+08
2650,2.9e+11,1e+08,-1,-1
2651,-1,-1,2.9e+11,1e+08
2652,2.9e+11,1e+08,-1,-1
2653,-1,-1,2.9005e+11,5e+07
2654,2.9005e+11,5e+07,-1,-1
2655,-1,-1,2.9005e+11,1e+08
2656,2.9005e+11,1e+08,-1,-1
2657,-1,-1,2.9005e+11,1e+08
2658,2.9005e+11,1e+08,-1,-1
2659,-1,-1,2.9e+11,1e+08
2660,2.9e+11,1e+08,-1,-1
2661,-1,-1,2.9e+11,5e+07
2662,2.9e+11,5e+07,-1,-1
2663,-1,-1,2.9e+11,5e+07
2664,2.9e+11,5e+07,-1,-1
2665,-1,-1,2.9e+11,5e+07
2666,2.9e+11,5e+07,-1,-1
2667,-1,-1,2.9e+11,1e+08
2668,2.9e+11,1e+08,-1,-1
2669,-1,-1,2.9105e+11,1e+08
2670,2.9105e+11,1e+08,-1,-1
2671,-1,-1,2.91e+11,1e+08
2672,2.91e+11,1e+08,-1,-1
2673,-1,-1,2.9105e+11,1.5e+08
2674,2.9105e+11,1.5e+08,-1,-1
2675,-1,-1,2.9105e+11,1e+08
