#,Latency steering,Period steering,Latency velocity,Period velocity
1,-1,-1,1733238010310149376,155834206
2,-1,-1,1733238010370885376,110735650
3,32611840,112313571,-1,-1
4,-1,-1,1733238010407175424,136289974
5,32797696,134832643,-1,-1
6,-1,-1,1733238010443092992,35917115
7,31073024,36107953,-1,-1
8,-1,-1,1733238010480835584,87742597
9,32865792,87668899,-1,-1
10,-1,-1,1733238010548301824,167466162
11,31945472,167580610,-1,-1
12,-1,-1,1733238010616070912,167768822
13,31827712,167371037,-1,-1
14,-1,-1,1733238010635531520,119460433
15,19432704,118777607,-1,-1
16,-1,-1,1733238010678348032,92816350
17,31763200,93646808,-1,-1
18,-1,-1,1733238010714987008,36638963
19,31020032,36023328,-1,-1
20,-1,-1,1733238010757667584,142679959
21,31850752,142443066,-1,-1
22,-1,-1,1733238010795965440,38297709
23,34357504,39895874,-1,-1
24,-1,-1,1733238010880051968,184086220
25,31793408,183434094,-1,-1
26,-1,-1,1733238010887038720,56987012
27,31180544,57265262,-1,-1
28,-1,-1,1733238010932613120,145574065
29,19980800,145306180,-1,-1
30,-1,-1,1733238010968469248,35856208
31,32087296,36975505,-1,-1
32,-1,-1,1733238011029101056,160631585
33,37127168,159171691,-1,-1
34,-1,-1,1733238011072366848,143265634
35,19750144,144417895,-1,-1
36,-1,-1,1733238011156990720,184623686
37,22815744,183718119,-1,-1
38,-1,-1,1733238011221729792,64738936
39,32169472,65246957,-1,-1
40,-1,-1,1733238011266297600,144567672
41,30951424,144278648,-1,-1
42,-1,-1,1733238011339730944,173433060
43,30967808,173394387,-1,-1
44,-1,-1,1733238011378571776,38840605
45,36857344,41767921,-1,-1
46,-1,-1,1733238011415068672,136496850
47,30760448,133543501,-1,-1
48,-1,-1,1733238011471510272,156441660
49,30810624,156398964,-1,-1
50,-1,-1,1733238011508107264,36596390
51,32907264,37984504,-1,-1
52,-1,-1,1733238011554350336,146243016
53,31851264,144581769,-1,-1
54,-1,-1,1733238011640632576,186282101
55,31858432,186473087,-1,-1
56,-1,-1,1733238011703996928,213364030
57,31945984,214466196,-1,-1
58,-1,-1,1733238011761409024,157412083
59,30748416,156314418,-1,-1
60,-1,-1,1733238011829161728,167752519
61,33788928,167651093,-1,-1
62,-1,-1,1733238011868814336,89652503
63,32834048,89786230,-1,-1
64,-1,-1,1733238011913637632,94823050
65,31142912,95070169,-1,-1
66,-1,-1,1733238011982193920,168556313
67,30908416,168276810,-1,-1
68,-1,-1,1733238012060536064,178341787
69,30884608,175460238,-1,-1
70,-1,-1,1733238012108022016,147485858
71,32754432,150357189,-1,-1
72,-1,-1,1733238012144104192,36082010
73,34546688,39788900,-1,-1
74,-1,-1,1733238012200489728,156385307
75,35205888,154162438,-1,-1
76,-1,-1,1733238012229226240,128736442
77,30814208,127229112,-1,-1
78,-1,-1,1733238012265391360,36164970
79,30889728,35962693,-1,-1
80,-1,-1,1733238012293639936,128248392
81,30757888,128481504,-1,-1
82,-1,-1,1733238012329575168,35935011
83,31194112,36305868,-1,-1
84,-1,-1,1733238012383261440,153686183
85,31811328,153280515,-1,-1
86,-1,-1,1733238012423862528,140600958
87,31013632,140780855,-1,-1
88,-1,-1,1733238012461112064,37249298
89,32035584,36907949,-1,-1
90,-1,-1,1733238012490305024,129192781
91,30878208,129458385,-1,-1
92,-1,-1,1733238012526210816,35905596
93,32241920,37241398,-1,-1
94,-1,-1,1733238012565837312,139626305
95,30756096,138137969,-1,-1
96,-1,-1,1733238012604499712,38662407
97,33884672,39008712,-1,-1
98,-1,-1,1733238012654116864,149616759
99,34637056,153259160,-1,-1
100,-1,-1,1733238012698645760,144529222
101,31859968,140710253,-1,-1
102,-1,-1,1733238012735652608,37006746
103,32207360,37317415,-1,-1
104,-1,-1,1733238012785184512,149531770
105,30648576,148970258,-1,-1
106,-1,-1,1733238012834723584,99538565
107,33938688,102912716,-1,-1
108,-1,-1,1733238012887485696,152761977
109,30726912,149280184,-1,-1
110,-1,-1,1733238012972184576,284698871
111,32787968,285052622,-1,-1
112,-1,-1,1733238013017097984,144913236
113,19544832,144771390,-1,-1
114,-1,-1,1733238013071434752,154336781
115,19888128,154859213,-1,-1
116,-1,-1,1733238013108609024,37173862
117,31913216,36378377,-1,-1
118,-1,-1,1733238013134049280,125440422
119,22468352,125725676,-1,-1
120,-1,-1,1733238013169677312,35627742
121,34116864,38972177,-1,-1
122,-1,-1,1733238013205115392,135437620
123,19265536,132149023,-1,-1
124,-1,-1,1733238013243198208,38082718
125,34299136,39390359,-1,-1
126,-1,-1,1733238013255288064,112089570
127,19513344,110360624,-1,-1
128,-1,-1,1733238013291666432,36378280
129,31843328,36711868,-1,-1
130,-1,-1,1733238013326156288,134489847
131,32937984,134694413,-1,-1
132,-1,-1,1733238013315001600,38845356
133,33310208,38711558,-1,-1
134,-1,-1,1733238013404701184,139699443
135,31864576,139609608,-1,-1
136,-1,-1,1733238013522342912,367641393
137,30756608,367744386,-1,-1
138,-1,-1,1733238013586821888,164478909
139,32747008,164487632,-1,-1
140,-1,-1,1733238013623373824,36551841
141,31189248,36337399,-1,-1
142,-1,-1,1733238013658318848,134944607
143,30799616,135213584,-1,-1
144,-1,-1,1733238013695258624,36939622
145,32570368,37642195,-1,-1
146,-1,-1,1733238013727852032,132593399
147,32802048,131862310,-1,-1
148,-1,-1,1733238013764820736,36968469
149,31866880,36930892,-1,-1
150,-1,-1,1733238013825460480,160639657
151,35803392,164429227,-1,-1
152,-1,-1,1733238013861122560,85661762
153,31010816,81973364,-1,-1
154,-1,-1,1733238013916307200,155184402
155,32681728,154622183,-1,-1
156,-1,-1,1733238013980139264,163831933
157,31895552,165243670,-1,-1
158,-1,-1,1733238014018579456,138440081
159,33507840,137735623,-1,-1
160,-1,-1,1733238014057450240,38870663
161,36803328,41717935,-1,-1
162,-1,-1,1733238014101140992,143690485
163,31920128,141690345,-1,-1
164,-1,-1,1733238014174309632,223168505
165,31796992,220377825,-1,-1
166,-1,-1,1733238014198080000,123770323
167,30833408,125537819,-1,-1
168,-1,-1,1733238014237853184,39773098
169,32391424,37447107,-1,-1
170,-1,-1,1733238014256848128,118994773
171,31702784,121046160,-1,-1
172,-1,-1,1733238014343909632,237061227
173,32952832,237487141,-1,-1
174,-1,-1,1733238014378658816,134749032
175,21195264,134440495,-1,-1
176,-1,-1,1733238014415497984,36839129
177,31879168,36995197,-1,-1
178,-1,-1,1733238014452348160,136849859
179,35858432,136636332,-1,-1
180,-1,-1,1733238014491954176,89606144
181,30724096,89579592,-1,-1
182,-1,-1,1733238014526443008,134488418
183,30946048,134724669,-1,-1
184,-1,-1,1733238014564390656,37947365
185,34041600,39079448,-1,-1
186,-1,-1,1733238014609427456,145036953
187,33975808,146559145,-1,-1
188,-1,-1,1733238014675135744,165707735
189,34858752,162396031,-1,-1
190,-1,-1,1733238014705133056,129997372
191,30803200,130554651,-1,-1
192,-1,-1,1733238014740986880,35853549
193,30897920,35964031,-1,-1
194,-1,-1,1733238014758484736,117497536
195,29774848,116501353,-1,-1
196,-1,-1,1733238014795001600,36516926
197,42782720,47891700,-1,-1
198,-1,-1,1733238014846156544,151154984
199,34936576,143772609,-1,-1
200,-1,-1,1733238014863284992,117127972
201,30793728,113482882,-1,-1
202,-1,-1,1733238014900037632,36752690
203,30909440,35987810,-1,-1
204,-1,-1,1733238014921271040,121233326
205,30796544,122503332,-1,-1
206,-1,-1,1733238014957242880,35971525
207,36854272,41942776,-1,-1
208,-1,-1,1733238014997792256,140549098
209,31380480,135160952,-1,-1
210,-1,-1,1733238015030298880,132506593
211,32807424,132055684,-1,-1
212,-1,-1,1733238015068232448,37933377
213,32762624,37902247,-1,-1
214,-1,-1,1733238015097880832,129648151
215,31810304,129581366,-1,-1
216,-1,-1,1733238015134813696,36932695
217,35991296,41053300,-1,-1
218,-1,-1,1733238015192302592,207488669
219,37340672,203220042,-1,-1
220,-1,-1,1733238015251641856,159339015
221,33534464,160184345,-1,-1
222,-1,-1,1733238015235428352,33786432
223,30880256,36237881,-1,-1
224,-1,-1,1733238015305065472,119636903
225,31485696,116717117,-1,-1
226,-1,-1,1733238015292917248,37851737
227,32289536,37686202,-1,-1
228,-1,-1,1733238015396519680,153602179
229,33709056,155408083,-1,-1
230,-1,-1,1733238015477901568,231381913
231,35117312,232775343,-1,-1
232,-1,-1,1733238015495383552,117481785
233,32786176,114300675,-1,-1
234,-1,-1,1733238015531270400,35886501
235,33154560,38238875,-1,-1
236,-1,-1,1733238015547046400,115775804
237,30777344,113259595,-1,-1
238,-1,-1,1733238015584031744,36985452
239,34088960,39368656,-1,-1
240,-1,-1,1733238015640382720,206350231
241,31000064,204323928,-1,-1
242,-1,-1,1733238015683737600,143354798
243,32912896,143292577,-1,-1
244,-1,-1,1733238015720919296,37181553
245,32604416,37817408,-1,-1
246,-1,-1,1733238015742142976,171223677
247,33251072,170436300,-1,-1
248,-1,-1,1733238015829350656,137207327
249,33990912,136823905,-1,-1
250,-1,-1,1733238015858449408,129098528
251,33390080,129543058,-1,-1
252,-1,-1,1733238015839346176,30896915
253,28894208,33870377,-1,-1
254,-1,-1,1733238015913937408,124591022
255,34317824,121534179,-1,-1
256,-1,-1,1733238015929836800,65899639
257,31821568,65878139,-1,-1
258,-1,-1,1733238015968610816,38773342
259,34532608,39589506,-1,-1
260,-1,-1,1733238016029100544,210489652
261,32737024,209593171,-1,-1
262,-1,-1,1733238016104520960,175420061
263,31231232,175566469,-1,-1
264,-1,-1,1733238016086434560,31913526
265,27035904,31961088,-1,-1
266,-1,-1,1733238016150086912,113652152
267,19770368,113558910,-1,-1
268,-1,-1,1733238016183793920,83706856
269,30761984,83658989,-1,-1
270,-1,-1,1733238016220670720,36876841
271,32194304,37305789,-1,-1
272,-1,-1,1733238016210392832,89721990
273,33663232,89376589,-1,-1
274,-1,-1,1733238016279086336,118693039
275,30890240,118701631,-1,-1
276,-1,-1,1733238016265052160,35965825
277,30814976,35808549,-1,-1
278,-1,-1,1733238016326672128,111619723
279,30927616,111846224,-1,-1
280,-1,-1,1733238016376935936,150263535
281,33462272,149654483,-1,-1
282,-1,-1,1733238016365112576,38176676
283,33764096,38703783,-1,-1
284,-1,-1,1733238016429963520,114850793
285,31185920,114913335,-1,-1
286,-1,-1,1733238016418746112,38782452
287,33798144,38738870,-1,-1
288,-1,-1,1733238016487352320,118605970
289,34427904,118739790,-1,-1
290,-1,-1,1733238016479239168,41886789
291,36808192,41752179,-1,-1
292,-1,-1,1733238016543997952,114758591
293,30876672,114811679,-1,-1
294,-1,-1,1733238016533897984,39899987
295,37010688,42042762,-1,-1
296,-1,-1,1733238016603450624,119552399
297,34643456,118218333,-1,-1
298,-1,-1,1733238016643427840,39977146
299,32841728,39078243,-1,-1
300,-1,-1,1733238016694311936,150883851
301,32700160,151498883,-1,-1
302,-1,-1,1733238016732061696,137749479
303,33836288,137621118,-1,-1
304,-1,-1,1733238016771136768,139075055
305,32823296,138615276,-1,-1
306,-1,-1,1733238016809186304,38049188
307,39226368,44267731,-1,-1
308,-1,-1,1733238016863904000,154718162
309,31780096,149178667,-1,-1
310,-1,-1,1733238016964455424,350550796
311,30297856,348884424,-1,-1
312,-1,-1,1733238017004459008,90003405
313,33158144,90738102,-1,-1
314,-1,-1,1733238017068767744,164308608
315,32807168,164639749,-1,-1
316,-1,-1,1733238017112609024,143841071
317,19352320,143678349,-1,-1
318,-1,-1,1733238017150227456,37618265
319,33424128,38439174,-1,-1
320,-1,-1,1733238017199143424,148915808
321,32801280,148028096,-1,-1
322,-1,-1,1733238017180875264,31731864
323,29859840,34916499,-1,-1
324,-1,-1,1733238017247588352,116712711
325,30775296,113746804,-1,-1
326,-1,-1,1733238017234555904,36967542
327,31752704,36763730,-1,-1
328,-1,-1,1733238017330164992,145608829
329,33959168,145817254,-1,-1
330,-1,-1,1733238017381740800,151575561
331,39608064,157347391,-1,-1
332,-1,-1,1733238017390196992,158456440
333,16370432,152714481,-1,-1
334,-1,-1,1733238017427152384,36955128
335,30394624,35889318,-1,-1
336,-1,-1,1733238017488810240,161657717
337,31386880,163107815,-1,-1
338,-1,-1,1733238017537176832,148366282
339,29834752,146934901,-1,-1
340,-1,-1,1733238017574611968,37435072
341,43841024,48893102,-1,-1
342,-1,-1,1733238017618610688,193998656
343,33187328,183839533,-1,-1
344,-1,-1,1733238017664376320,95765288
345,31839488,95403218,-1,-1
346,-1,-1,1733238017680933376,116556946
347,32762880,116563000,-1,-1
348,-1,-1,1733238017717286400,36353101
349,32638464,37714948,-1,-1
350,-1,-1,1733238017764468736,147182044
351,31750656,145865318,-1,-1
352,-1,-1,1733238017783042560,168573598
353,32154880,180917191,-1,-1
354,-1,-1,1733238017807927808,74885066
355,30653440,62374080,-1,-1
356,-1,-1,1733238017859178240,101250262
357,22320384,101809973,-1,-1
358,-1,-1,1733238017896401152,87222708
359,30889728,86791105,-1,-1
360,-1,-1,1733238017933660160,37258841
361,33244928,38250207,-1,-1
362,-1,-1,1733238017969587200,235926734
363,17242368,234969669,-1,-1
364,-1,-1,1733238018052357888,132770441
365,32102400,132981940,-1,-1
366,-1,-1,1733238018111162880,158804912
367,32065536,159591047,-1,-1
368,-1,-1,1733238018169460992,158297569
369,31097088,157531136,-1,-1
370,-1,-1,1733238018224087296,154626583
371,32057600,154598386,-1,-1
372,-1,-1,1733238018305482496,281394241
373,31826432,279871514,-1,-1
374,-1,-1,1733238018343870976,88388391
375,30683904,88726017,-1,-1
376,-1,-1,1733238018358825728,164954866
377,23836416,173651105,-1,-1
378,-1,-1,1733238018434596096,75770145
379,37724928,73785574,-1,-1
380,-1,-1,1733238018439100160,154503596
381,35959296,148926733,-1,-1
382,-1,-1,1733238018502486784,163386535
383,32765952,163218496,-1,-1
384,-1,-1,1733238018541272576,38785677
385,31858688,36991320,-1,-1
386,-1,-1,1733238018587729152,146456407
387,30909184,147779323,-1,-1
388,-1,-1,1733238018647906560,160177330
389,31903744,161478694,-1,-1
390,-1,-1,1733238018667270400,119363470
391,32375040,118600454,-1,-1
392,-1,-1,1733238018705151744,37881438
393,44845312,49857497,-1,-1
394,-1,-1,1733238018741838336,136686288
395,32779008,124661904,-1,-1
396,-1,-1,1733238018752684800,60846526
397,32126208,62112918,-1,-1
398,-1,-1,1733238018785326848,132641725
399,19765504,131299848,-1,-1
400,-1,-1,1733238018822239744,36912828
401,31810816,36877595,-1,-1
402,-1,-1,1733238018849811456,127571641
403,31056128,127878270,-1,-1
404,-1,-1,1733238018838744832,38933041
405,40796928,45620728,-1,-1
406,-1,-1,1733238018908475904,119731038
407,33285888,113234337,-1,-1
408,-1,-1,1733238018890346752,31870626
409,29825792,34405117,-1,-1
410,-1,-1,1733238018955938816,115592003
411,31294464,113109558,-1,-1
412,-1,-1,1733238018939909632,33970524
413,26943744,33487725,-1,-1
414,-1,-1,1733238019002193408,112283766
415,30863360,111696854,-1,-1
416,-1,-1,1733238019014232832,62039107
417,29756672,61627956,-1,-1
418,-1,-1,1733238019050487296,36254308
419,32806144,37929095,-1,-1
420,-1,-1,1733238019072956928,122469479
421,30649600,121584085,-1,-1
422,-1,-1,1733238019058792704,35835899
423,30306304,36029415,-1,-1
424,-1,-1,1733238019123190016,114396832
425,33772032,116616738,-1,-1
426,-1,-1,1733238019100282112,27092203
427,32795136,36911563,-1,-1
428,-1,-1,1733238019202963712,152681286
429,33856512,142644229,-1,-1
430,-1,-1,1733238019237711872,84747903
431,32069888,82976363,-1,-1
432,-1,-1,1733238019243418368,155706463
433,19125248,155295059,-1,-1
434,-1,-1,1733238019315944192,122525606
435,31639808,123374265,-1,-1
436,-1,-1,1733238019293762304,27817981
437,22936320,27179950,-1,-1
438,-1,-1,1733238019383126528,139364097
439,34870528,139170225,-1,-1
440,-1,-1,1733238019400096256,116969812
441,34682112,117030757,-1,-1
442,-1,-1,1733238019401873664,51776951
443,18878464,51981721,-1,-1
444,-1,-1,1733238019443583744,141710050
445,32673536,141542102,-1,-1
446,-1,-1,1733238019510736128,67152176
447,32944640,68030557,-1,-1
448,-1,-1,1733238019574980352,214244085
449,30845952,213267184,-1,-1
450,-1,-1,1733238019562114560,37134153
451,22896384,37927612,-1,-1
452,-1,-1,1733238019666741760,254627046
453,31928064,253530474,-1,-1
454,-1,-1,1733238019678939904,62197834
455,29691904,62020272,-1,-1
456,-1,-1,1733238019720871680,141931677
457,19369472,142407499,-1,-1
458,-1,-1,1733238019756929792,36057960
459,32375552,37378196,-1,-1
460,-1,-1,1733238019826939392,220009493
461,30944256,219067653,-1,-1
462,-1,-1,1733238019890539776,163600403
463,32150016,164710653,-1,-1
464,-1,-1,1733238019930525184,39984963
465,32721920,38799090,-1,-1
466,-1,-1,1733238020020396032,289870675
467,32860160,291019438,-1,-1
468,-1,-1,1733238020034449152,64052900
469,30865664,62904305,-1,-1
470,-1,-1,1733238020088958208,154508690
471,30815488,154425554,-1,-1
472,-1,-1,1733238020132206848,143248741
473,18977024,142786771,-1,-1
474,-1,-1,1733238020170617856,38410727
475,32345344,37248028,-1,-1
476,-1,-1,1733238020211250944,140632867
477,30659840,142074452,-1,-1
478,-1,-1,1733238020247145728,35894616
479,32253696,37336226,-1,-1
480,-1,-1,1733238020313550592,216404848
481,30953728,215209206,-1,-1
482,-1,-1,1733238020351325952,87774973
483,31650816,87550539,-1,-1
484,-1,-1,1733238020367884288,166558440
485,23813120,178816836,-1,-1
486,-1,-1,1733238020385652992,67768103
487,23419392,55615999,-1,-1
488,-1,-1,1733238020473355776,137702768
489,31019008,137814623,-1,-1
490,-1,-1,1733238020491256320,67900278
491,32759808,67610783,-1,-1
492,-1,-1,1733238020528199936,36943701
493,32858880,37964716,-1,-1
494,-1,-1,1733238020546519296,118319105
495,31755520,116523638,-1,-1
496,-1,-1,1733238020582446336,35926785
497,32845824,37961251,-1,-1
498,-1,-1,1733238020629465600,197019253
499,33109504,197785615,-1,-1
500,-1,-1,1733238020683584512,154118969
501,36482816,157506897,-1,-1
502,-1,-1,1733238020663485184,29900066
503,17864192,24726103,-1,-1
504,-1,-1,1733238020740215808,126730860
505,31464960,127215874,-1,-1
506,-1,-1,1733238020783121408,92905261
507,33799424,92095350,-1,-1
508,-1,-1,1733238020810991104,127869469
509,31518208,126961339,-1,-1
510,-1,-1,1733238020854380544,143389477
511,30807552,144782396,-1,-1
512,-1,-1,1733238020905006080,150625172
513,32974336,152312793,-1,-1
514,-1,-1,1733238020904739584,99733280
515,32882944,97664273,-1,-1
516,-1,-1,1733238020993448192,138708726
517,31937024,139654768,-1,-1
518,-1,-1,1733238020972959744,29511170
519,23754496,28779859,-1,-1
520,-1,-1,1733238021055099648,132139793
521,31332864,132105185,-1,-1
522,-1,-1,1733238021071480320,66380495
523,30784512,66336805,-1,-1
524,-1,-1,1733238021059299328,37819074
525,44858880,50002226,-1,-1
526,-1,-1,1733238021125083904,115784134
527,30998016,103867134,-1,-1
528,-1,-1,1733238021187975680,162891847
529,30713344,162401379,-1,-1
530,-1,-1,1733238021252338944,164362816
531,33057280,166045152,-1,-1
532,-1,-1,1733238021233225728,30886859
533,22340864,29313792,-1,-1
534,-1,-1,1733238021349501952,216276040
535,30830848,216542537,-1,-1
536,-1,-1,1733238021425609216,176107220
537,31638016,176435300,-1,-1
538,-1,-1,1733238021475661056,150051615
539,30765568,149617731,-1,-1
540,-1,-1,1733238021511681792,36020459
541,32133888,37224661,-1,-1
542,-1,-1,1733238021574796288,163114384
543,31183872,161691423,-1,-1
544,-1,-1,1733238021612838400,138042033
545,31317760,139041309,-1,-1
546,-1,-1,1733238021670509824,157671256
547,33495296,157005016,-1,-1
548,-1,-1,1733238021653310464,32800302
549,30888704,35780750,-1,-1
550,-1,-1,1733238021734496768,131186465
551,30774528,127687987,-1,-1
552,-1,-1,1733238021722087936,37590964
553,35895808,40960943,-1,-1
554,-1,-1,1733238021769862144,97773864
555,19494400,94831369,-1,-1
556,-1,-1,1733238021805592576,35730094
557,31360256,36223968,-1,-1
558,-1,-1,1733238021852247808,146654877
559,37708544,146469835,-1,-1
560,-1,-1,1733238021892985344,90737383
561,30887936,90417619,-1,-1
562,-1,-1,1733238021918595328,175610027
563,32980992,187747533,-1,-1
564,-1,-1,1733238021995459072,76863514
565,33833728,66589304,-1,-1
566,-1,-1,1733238022045871360,150412022
567,31636480,147403378,-1,-1
568,-1,-1,1733238022087116288,141244778
569,33712384,142701963,-1,-1
570,-1,-1,1733238022122596352,35480142
571,31676160,35913399,-1,-1
572,-1,-1,1733238022177012480,154415596
573,30765056,153636382,-1,-1
574,-1,-1,1733238022242732032,165719641
575,32899584,165634664,-1,-1
576,-1,-1,1733238022226647040,33914721
577,31872512,36985211,-1,-1
578,-1,-1,1733238022295235072,118588025
579,31205376,115960616,-1,-1
580,-1,-1,1733238022332266240,37030882
581,33860096,38646514,-1,-1
582,-1,-1,1733238022391702528,159436141
583,39531776,162294474,-1,-1
584,-1,-1,1733238022412098816,120396140
585,32235008,113327341,-1,-1
586,-1,-1,1733238022452939008,140840183
587,32965376,143232894,-1,-1
588,-1,-1,1733238022438040320,35101313
589,37996800,42909205,-1,-1
590,-1,-1,1733238022540452352,152411454
591,31934976,144544314,-1,-1
592,-1,-1,1733238022560278272,69826025
593,31804672,69753424,-1,-1
594,-1,-1,1733238022632679936,172401386
595,30224384,171434593,-1,-1
596,-1,-1,1733238022607590144,74910095
597,22678784,78827559,-1,-1
598,-1,-1,1733238022701236224,143645862
599,32836096,142640937,-1,-1
600,-1,-1,1733238022701750016,150513825
601,34865920,148677167,-1,-1
602,-1,-1,1733238022749262848,147512787
603,15728896,146371530,-1,-1
604,-1,-1,1733238022815147264,65884143
605,42715136,74824780,-1,-1
606,-1,-1,1733238022862227712,147080368
607,32693760,138603410,-1,-1
608,-1,-1,1733238022879212032,116983927
609,31728896,116523962,-1,-1
610,-1,-1,1733238022914678784,35466782
611,33523456,38800052,-1,-1
612,-1,-1,1733238022962170112,147491056
613,33835520,144921836,-1,-1
614,-1,-1,1733238023014530048,152359793
615,33203968,152991877,-1,-1
616,-1,-1,1733238023125345280,410815020
617,30766848,410428371,-1,-1
618,-1,-1,1733238023196859648,171514273
619,30772224,171506096,-1,-1
620,-1,-1,1733238023239101696,92241820
621,33343232,90323669,-1,-1
622,-1,-1,1733238023268430336,79328810
623,31918336,81329976,-1,-1
624,-1,-1,1733238023282836480,164405316
625,34885888,177466598,-1,-1
626,-1,-1,1733238023306710016,73873634
627,31821568,63809519,-1,-1
628,-1,-1,1733238023372544512,115834250
629,35427840,115219802,-1,-1
630,-1,-1,1733238023357338112,34793492
631,27299328,32224954,-1,-1
632,-1,-1,1733238023429933824,122595549
633,33240576,123976903,-1,-1
634,-1,-1,1733238023404851200,24917134
635,22782720,26652196,-1,-1
636,-1,-1,1733238023463651072,108799809
637,19351296,105702787,-1,-1
638,-1,-1,1733238023504393216,90742007
639,32464896,90704859,-1,-1
640,-1,-1,1733238023540443392,36050236
641,32181248,37236101,-1,-1
642,-1,-1,1733238023560232960,119789444
643,32733184,118344886,-1,-1
644,-1,-1,1733238023596856832,36623591
645,31945472,37060545,-1,-1
646,-1,-1,1733238023628366336,131509502
647,31783936,131449501,-1,-1
648,-1,-1,1733238023665942016,37575136
649,33908992,38994170,-1,-1
650,-1,-1,1733238023720940800,204998431
651,33032960,204631823,-1,-1
652,-1,-1,1733238023740950784,120010037
653,20334848,118429830,-1,-1
654,-1,-1,1733238023779195648,38244555
655,32353024,37875208,-1,-1
656,-1,-1,1733238023797204480,118008565
657,19375872,117817104,-1,-1
658,-1,-1,1733238023833005056,35800452
659,30946560,35908326,-1,-1
660,-1,-1,1733238023905594880,172589732
661,32752640,175440355,-1,-1
662,-1,-1,1733238023910693120,105097923
663,21220608,102753249,-1,-1
664,-1,-1,1733238023997833984,187140758
665,31366144,188119508,-1,-1
666,-1,-1,1733238023977714176,29880222
667,26839552,32553765,-1,-1
668,-1,-1,1733238024043381760,115667279
669,32978688,112656540,-1,-1
670,-1,-1,1733238024079495424,36113700
671,32789504,37703946,-1,-1
672,-1,-1,1733238024128443136,148947554
673,32967680,148920771,-1,-1
674,-1,-1,1733238024155566592,127123295
675,31223040,125884985,-1,-1
676,-1,-1,1733238024229308672,173742001
677,31826432,173235277,-1,-1
678,-1,-1,1733238024257139712,77830663
679,34007040,80894205,-1,-1
680,-1,-1,1733238024276654848,119515117
681,32257280,116524685,-1,-1
682,-1,-1,1733238024315879424,39224354
683,35934720,41042852,-1,-1
684,-1,-1,1733238024363295488,197415539
685,35181568,196351020,-1,-1
686,-1,-1,1733238024403295232,89999950
687,30859520,88051300,-1,-1
688,-1,-1,1733238024473620992,220325448
689,31135232,221778764,-1,-1
690,-1,-1,1733238024515154688,141533562
691,33014016,141489577,-1,-1
692,-1,-1,1733238024553066240,37911592
693,35704832,40719322,-1,-1
694,-1,-1,1733238024611764992,158698127
695,30902272,154804584,-1,-1
696,-1,-1,1733238024698302720,236537627
697,34217216,237811476,-1,-1
698,-1,-1,1733238024723896064,175592668
699,27906304,178190192,-1,-1
700,-1,-1,1733238024738685696,64789669
701,29338112,61617427,-1,-1
702,-1,-1,1733238024832370944,143684700
703,30870528,143712257,-1,-1
704,-1,-1,1733238024849963008,117592044
705,19342848,117603105,-1,-1
706,-1,-1,1733238024933351680,183388312
707,35115520,183782420,-1,-1
708,-1,-1,1733238024922266880,38915355
709,32916736,38665652,-1,-1
710,-1,-1,1733238025001976832,129709590
711,32901120,129714259,-1,-1
712,-1,-1,1733238025040963072,38986108
713,37424128,42921183,-1,-1
714,-1,-1,1733238025122854400,331891359
715,30785280,327970212,-1,-1
716,-1,-1,1733238025157776640,84921990
717,30976000,84938427,-1,-1
718,-1,-1,1733238025200534016,92757429
719,30967040,92858915,-1,-1
720,-1,-1,1733238025284659200,284124785
721,32265984,284106066,-1,-1
722,-1,-1,1733238025367142656,232483406
723,32843008,232261422,-1,-1
724,-1,-1,1733238025382888192,65745401
725,30858240,65908841,-1,-1
726,-1,-1,1733238025447144960,114256542
727,33771264,116559509,-1,-1
728,-1,-1,1733238025514894080,217748823
729,35582464,219152833,-1,-1
730,-1,-1,1733238025569485824,154591808
731,31194368,151222093,-1,-1
732,-1,-1,1733238025585120000,115633873
733,30797824,115243578,-1,-1
734,-1,-1,1733238025621137152,36017110
735,31886848,36942081,-1,-1
736,-1,-1,1733238025670754816,149617549
737,30834944,148576675,-1,-1
738,-1,-1,1733238025724367616,153612376
739,34934016,157724559,-1,-1
740,-1,-1,1733238025755921408,131553651
741,32798208,127490378,-1,-1
742,-1,-1,1733238025794169344,38248179
743,33094656,38172055,-1,-1
744,-1,-1,1733238025852492544,158322934
745,36910592,160433276,-1,-1
746,-1,-1,1733238025906727424,204234361
747,32870400,202328683,-1,-1
748,-1,-1,1733238025940689152,133961749
749,19386112,133641480,-1,-1
750,-1,-1,1733238026038091520,197402267
751,33185280,197803158,-1,-1
752,-1,-1,1733238026016853248,28761740
753,25429760,31751304,-1,-1
754,-1,-1,1733238026088896768,122043050
755,31109632,118805274,-1,-1
756,-1,-1,1733238026077511936,38615173
757,33781504,38669637,-1,-1
758,-1,-1,1733238026145322240,117810161
759,30922496,117769273,-1,-1
760,-1,-1,1733238026159988480,64666120
761,29763584,63698344,-1,-1
762,-1,-1,1733238026195063040,35074466
763,31608320,36708269,-1,-1
764,-1,-1,1733238026214580992,119517705
765,31801600,117944907,-1,-1
766,-1,-1,1733238026252758784,38177694
767,41421824,46994761,-1,-1
768,-1,-1,1733238026280310528,127551369
769,31768576,120596141,-1,-1
770,-1,-1,1733238026309836032,129525478
771,30775552,128628570,-1,-1
772,-1,-1,1733238026346039040,36202952
773,32331776,37448935,-1,-1
774,-1,-1,1733238026367242752,171203502
775,33805312,178151142,-1,-1
776,-1,-1,1733238026444466432,77223259
